"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L3799","FilterFactory","org.junit.runner.FilterFactory","L11146","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runner\FilterFactory.java","8","1","25","2","0","0","0","0","0","0","0","0","0","0","0","1","3","7","2","0","1","1","0.727273","8","8","2","0","0.55","11","0","0","4","7","0","3","12","0","0","0","0","1","0","1","0","1","0","0","1","0","9","18","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12587","TestClassValidator","org.junit.validator.TestClassValidator","L14273","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\validator\TestClassValidator.java","12","1","21","2","0","0","0","0","0","0","0","0","0","0","0","1","1","4","2","0","1","1","0.8","12","12","2","0","0.8","12","0","0","2","2","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6014","RuntimeMXBean","org.junit.internal.management.RuntimeMXBean","L6003","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\internal\management\RuntimeMXBean.java","8","1","14","2","0","0","0","0","0","0","0","0","0","0","0","1","0","5","1","0","1","1","0.666667","6","6","2","0","0.666667","6","0","0","2","2","0","3","7","0","1","0","1","1","0","1","0","1","0","0","1","0","3","7","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6022","ThreadMXBean","org.junit.internal.management.ThreadMXBean","L6003","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\internal\management\ThreadMXBean.java","6","1","16","2","0","0","0","0","0","0","0","0","0","0","0","2","0","5","1","0","2","1","0.692308","9","9","3","0","0.692308","9","0","0","2","2","0","4","11","0","1","0","1","2","0","2","0","2","0","0","2","0","4","11","0","1","0","1","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L634","Filterable","org.junit.runner.manipulation.Filterable","L11462","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runner\manipulation\Filterable.java","9","1","19","2","0","0","0","0","0","0","0","0","0","0","0","1","2","6","3","0","1","1","0.8","12","12","2","0","0.8","12","0","0","4","29","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L637","Orderable","org.junit.runner.manipulation.Orderable","L11462","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runner\manipulation\Orderable.java","12","1","21","2","0","0","0","0","0","0","0","0","0","0","0","1","3","6","3","0","1","1","0.833333","15","15","2","0","0.833333","15","1","1","4","29","1","3","10","0","0","0","0","1","0","1","0","2","0","0","2","0","3","10","0","0","0","0","1","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6615","Sortable","org.junit.runner.manipulation.Sortable","L11462","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runner\manipulation\Sortable.java","11","1","20","2","0","0","0","0","0","0","0","0","0","0","0","1","1","5","2","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","3","32","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","3","10","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12391","FilterOptionIntegrationTest$DummyCategory0","org.junit.runner.FilterOptionIntegrationTest$DummyCategory0","L12312","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\runner\FilterOptionIntegrationTest.java","185","5","186","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12395","FilterOptionIntegrationTest$DummyCategory1","org.junit.runner.FilterOptionIntegrationTest$DummyCategory1","L12312","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\runner\FilterOptionIntegrationTest.java","188","5","189","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12480","JUnitCommandLineParseResultTest$DummyCategory0","org.junit.runner.JUnitCommandLineParseResultTest$DummyCategory0","L12318","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\runner\JUnitCommandLineParseResultTest.java","138","5","139","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12865","Annotatable","org.junit.runners.model.Annotatable","L12842","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runners\model\Annotatable.java","10","1","20","2","0","0","0","0","0","0","0","0","0","0","0","2","0","9","5","0","2","1","0.733333","11","11","3","0","0.733333","11","0","0","2","4","0","4","11","0","2","0","2","2","0","2","0","2","0","0","2","0","4","11","0","2","0","2","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12805","MemberValueConsumer<T extends Object>","org.junit.runners.model.MemberValueConsumer","L12842","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runners\model\MemberValueConsumer.java","10","1","18","2","0","0","0","0","0","0","0","0","0","0","0","1","1","5","2","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","4","4","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4786","RunnerScheduler","org.junit.runners.model.RunnerScheduler","L12842","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runners\model\RunnerScheduler.java","11","1","23","2","0","0","0","0","0","0","0","0","0","0","0","2","0","6","1","0","2","1","0.8","16","16","3","0","0.8","16","0","0","3","3","0","4","13","0","0","0","0","2","0","2","0","2","0","0","2","0","4","13","0","0","0","0","2","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13513","ParametersRunnerFactory","org.junit.runners.parameterized.ParametersRunnerFactory","L13647","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runners\parameterized\ParametersRunnerFactory.java","12","1","21","2","0","0","0","0","0","0","0","0","0","0","0","1","3","4","1","0","1","1","0.75","12","12","2","0","0.75","12","0","0","2","2","0","4","10","0","0","0","0","1","0","1","0","1","0","0","1","0","4","10","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4060","CategoryTest$FastTests","org.junit.experimental.categories.CategoryTest$FastTests","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","37","5","39","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0.333333","1","0","0","1","0.333333","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4061","CategoryTest$SlowTests","org.junit.experimental.categories.CategoryTest$SlowTests","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","41","5","43","6","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0.333333","1","0","0","1","0.333333","1","0","0","1","1","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4062","CategoryTest$ReallySlowTests","org.junit.experimental.categories.CategoryTest$ReallySlowTests","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","45","5","47","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0.333333","1","0","0","1","0.333333","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4194","CategoryTest$VerySlowTests","org.junit.experimental.categories.CategoryTest$VerySlowTests","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","306","5","308","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4207","CategoryTest$MultiA","org.junit.experimental.categories.CategoryTest$MultiA","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","329","5","330","6","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4208","CategoryTest$MultiB","org.junit.experimental.categories.CategoryTest$MultiB","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","332","5","333","6","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4209","CategoryTest$MultiC","org.junit.experimental.categories.CategoryTest$MultiC","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","335","5","336","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4260","CategoryTest$InheritanceSuite","org.junit.experimental.categories.CategoryTest$InheritanceSuite","L3937","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\CategoryTest.java","423","5","426","41","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4371","JavadocTest$FastTests","org.junit.experimental.categories.JavadocTest$FastTests","L3943","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\JavadocTest.java","22","5","22","41","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4372","JavadocTest$SlowTests","org.junit.experimental.categories.JavadocTest$SlowTests","L3943","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\JavadocTest.java","23","5","23","41","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4373","JavadocTest$SmokeTests","org.junit.experimental.categories.JavadocTest$SmokeTests","L3943","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\JavadocTest.java","24","5","24","42","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4404","MultiCategoryTest$A","org.junit.experimental.categories.MultiCategoryTest$A","L3946","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\MultiCategoryTest.java","23","5","23","26","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","4","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4405","MultiCategoryTest$B","org.junit.experimental.categories.MultiCategoryTest$B","L3946","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\MultiCategoryTest.java","24","5","24","26","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4406","MultiCategoryTest$C","org.junit.experimental.categories.MultiCategoryTest$C","L3946","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\experimental\categories\MultiCategoryTest.java","25","5","25","26","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11477","Ordering$Factory","org.junit.runner.manipulation.Ordering$Factory","L6397","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\runner\manipulation\Ordering.java","164","5","171","6","0","0","0","0","0","0","0","0","0","0","0","1","2","6","1","0","1","1","0.785714","11","11","2","0","0.785714","11","0","0","4","4","0","3","8","0","0","0","0","1","0","1","0","1","0","0","1","0","3","8","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6953","RuleMemberValidator$RuleValidator","org.junit.internal.runners.rules.RuleMemberValidator$RuleValidator","L6903","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\main\java\org\junit\internal\runners\rules\RuleMemberValidator.java","153","5","161","6","0","0","0","0","0","0","0","0","0","0","0","1","1","10","1","0","1","1","0.769231","10","10","2","0","0.769231","10","0","0","8","8","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","3","9","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L15454","Correspondent","org.junit.tests.experimental.theories.extendingwithstubs.Correspondent","L15443","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\tests\experimental\theories\extendingwithstubs\Correspondent.java","3","1","7","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","3","5","0","1","0","1","1","0","1","0","1","0","0","1","0","3","5","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17832","ClassLevelMethodsWithIgnoredTestsTest$FilteredTests","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$FilteredTests","L17745","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","89","5","90","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
