"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L495","void assertNotNull(Object object)","junit.framework.Assert.assertNotNull(Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","247","5","249","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","162.555","95.0612","1","0","0","1","1","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L498","void assertNotNull(String message, Object object)","junit.framework.Assert.assertNotNull(Ljava/lang/String;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","255","5","257","6","0","0","0","0","0","0","0","0","36.5293","6.75","374.67","51.9715","15","13","20.815","55.5066","132.087","77.2437","161.02","94.1639","1","0","0","2","1","0.571429","4","4","0.571429","4","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L503","void assertNull(Object object)","junit.framework.Assert.assertNull(Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","266","5","270","6","0","0","0","0","0","0","0","0","56.1057","11.375","976.393","98.4199","21","17","54.244","85.8367","121.314","70.9441","145.814","85.2712","2","1","1","1","1","0.583333","7","7","0.583333","7","5","5","2","1","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L506","void assertNull(String message, Object object)","junit.framework.Assert.assertNull(Ljava/lang/String;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","276","5","278","6","0","0","0","0","0","0","0","0","36.5293","6.75","374.67","51.9715","15","13","20.815","55.5066","132.087","77.2437","161.02","94.1639","1","0","0","2","1","0.571429","4","4","0.571429","4","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L511","void assertSame(String message, Object expected, Object actual)","junit.framework.Assert.assertSame(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","284","5","289","6","0","0","0","0","0","0","0","0","51.0196","13.5","1242","115.544","23","16","69","92","118","69.006","136.26","79.6844","2","1","1","2","1","0.4","4","4","0.4","4","6","6","3","3","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L518","void assertSame(Object expected, Object actual)","junit.framework.Assert.assertSame(Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","295","5","297","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.796","77.6583","162.043","94.7621","1","0","0","1","1","0.571429","4","4","0.571429","4","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L523","void assertNotSame(String message, Object expected, Object actual)","junit.framework.Assert.assertNotSame(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","304","5","308","6","0","0","0","0","0","0","0","0","46.0537","9.625","714.473","79.9203","19","15","39.6929","74.2309","122.07","71.3858","145.069","84.8356","2","1","1","2","1","0.5","5","5","0.5","5","5","5","2","3","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L530","void assertNotSame(Object expected, Object actual)","junit.framework.Assert.assertNotSame(Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","314","5","316","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.796","77.6583","162.043","94.7621","1","0","0","1","1","0.571429","4","4","0.571429","4","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L528","void failSame(String message)","junit.framework.Assert.failSame(Ljava/lang/String;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","318","5","321","6","0","0","0","0","0","0","0","0","62.671","8.57143","910.27","93.9248","25","19","50.5706","106.198","123.822","72.4108","103.141","60.3163","2","0","0","2","1","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L516","void failNotSame(String message, Object expected, Object actual)","junit.framework.Assert.failNotSame(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","323","5","326","6","0","0","0","0","0","0","0","0","86.1595","9.45455","1603.9","137.02","37","24","89.1057","169.644","121.387","70.9864","99.6269","58.2614","2","0","0","2","1","0","0","0","0","0","4","4","2","3","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L345","void failNotEquals(String message, Object expected, Object actual)","junit.framework.Assert.failNotEquals(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)V","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","328","5","330","6","0","0","0","0","0","0","0","0","36.5293","7.875","524.537","65.0406","18","13","29.141","66.6079","131.139","76.6892","113.594","66.4292","1","0","0","4","2","0","0","0","0","0","3","3","1","3","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L542","String format(String message, Object expected, Object actual)","junit.framework.Assert.format(Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/String;","L234","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\Assert.java","332","5","338","6","0","0","0","0","0","0","0","0","107.02","12.6667","2801.09","198.709","46","28","155.616","221.138","110.713","64.7442","84.3291","49.3152","3","1","1","3","0","0","0","0","0","0","7","7","4","3","7","7","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L332","AssertionFailedError()","junit.framework.AssertionFailedError.<init>()V","L329","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\AssertionFailedError.java","13","5","14","6","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","185.572","108.522","1","0","0","7","0","0.6","3","3","0.6","3","2","2","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L334","AssertionFailedError(String message)","junit.framework.AssertionFailedError.<init>(Ljava/lang/String;)V","L329","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\AssertionFailedError.java","22","5","24","6","0","0","0","0","0","0","0","0","17.5098","4.5","121.5","24.5311","9","8","6.75","27","135.834","79.4352","168.047","98.2732","1","0","0","4","1","0.666667","6","6","0.666667","6","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L561","String defaultString(String message)","junit.framework.AssertionFailedError.defaultString(Ljava/lang/String;)Ljava/lang/String;","L329","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\AssertionFailedError.java","26","5","28","6","0","0","0","0","0","0","0","0","27.6515","5.25","254.268","40.1354","14","11","14.126","48.432","132.566","77.5238","115.755","67.6927","2","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L573","ComparisonCompactor(int contextLength, String expected, String actual)","junit.framework.ComparisonCompactor.<init>(ILjava/lang/String;Ljava/lang/String;)V","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","15","5","19","6","0","0","0","0","0","0","0","0","35.1613","4.28571","348.899","49.5602","22","13","19.3833","81.4097","121.82","71.2396","100.15","58.5671","1","0","0","20","0","0","0","0","0","0","5","5","3","3","5","5","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L580","String compact(String message)","junit.framework.ComparisonCompactor.compact(Ljava/lang/String;)Ljava/lang/String;","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","21","5","32","6","0","0","0","0","0","0","0","0","103.588","17","4607.49","276.891","57","27","255.971","271.029","102.103","59.7091","72.0092","42.1107","4","1","1","20","5","0","0","0","0","0","11","12","7","1","11","12","7","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L588","String compactString(String source)","junit.framework.ComparisonCompactor.compactString(Ljava/lang/String;)Ljava/lang/String;","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","34","5","43","6","0","0","0","0","0","0","0","0","97.2193","15.2","3786.67","242.944","53","26","210.371","249.123","104.315","61.0028","75.099","43.9176","3","1","1","1","2","0","0","0","0","0","10","10","6","1","10","10","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L584","void findCommonPrefix()","junit.framework.ComparisonCompactor.findCommonPrefix()V","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","45","5","53","6","0","0","0","0","0","0","0","0","90.5684","19.5","4023.3","252.962","45","24","223.517","206.323","107.002","62.5742","78.9756","46.1846","3","2","2","1","0","0","0","0","0","0","9","9","6","0","9","9","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L586","void findCommonSuffix()","junit.framework.ComparisonCompactor.findCommonSuffix()V","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","55","5","64","6","0","0","0","0","0","0","0","0","103.588","20","5705.87","319.311","60","27","316.992","285.293","103.38","60.456","73.852","43.1883","4","2","2","1","0","0","0","0","0","0","10","10","8","0","10","10","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L597","String computeCommonPrefix()","junit.framework.ComparisonCompactor.computeCommonPrefix()Ljava/lang/String;","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","66","5","68","6","0","0","0","0","0","0","0","0","72.9545","10","1142","109.256","26","21","63.4446","114.2","128.105","74.9153","109.319","63.9295","2","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L599","String computeCommonSuffix()","junit.framework.ComparisonCompactor.computeCommonSuffix()Ljava/lang/String;","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","70","5","73","6","0","0","0","0","0","0","0","0","102.706","16.15","4607.49","276.891","60","27","255.971","285.293","118.684","69.4057","95.7272","55.9808","2","0","0","1","0","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L582","boolean areStringsEqual()","junit.framework.ComparisonCompactor.areStringsEqual()Z","L564","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonCompactor.java","75","5","77","6","0","0","0","0","0","0","0","0","24.4064","3.5","116.267","23.8217","10","10","6.4593","33.2193","134.756","78.8048","118.813","69.4813","1","0","0","1","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L362","ComparisonFailure(String message, String expected, String actual)","junit.framework.ComparisonFailure.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","L359","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonFailure.java","22","5","26","6","0","0","0","0","0","0","0","0","27.1194","3.75","246.484","39.3121","19","11","13.6936","65.7292","122.932","71.8902","148.046","86.5767","1","0","0","2","1","0.583333","7","7","0.583333","7","5","5","3","3","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L619","String getMessage()","junit.framework.ComparisonFailure.getMessage()Ljava/lang/String;","L359","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonFailure.java","34","5","37","6","0","0","0","0","0","0","0","0","56.1057","6.5","531.37","65.6042","20","17","29.5206","81.7493","125.413","73.3409","151.936","88.8513","1","0","0","2","2","0.6","6","6","0.6","6","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L628","String getActual()","junit.framework.ComparisonFailure.getActual()Ljava/lang/String;","L359","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonFailure.java","44","5","46","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","171.563","100.329","1","0","0","0","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L630","String getExpected()","junit.framework.ComparisonFailure.getExpected()Ljava/lang/String;","L359","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\ComparisonFailure.java","53","5","55","6","0","0","0","0","0","0","0","0","10","2","31.0196","9.87242","6","6","1.72331","15.5098","138.717","81.121","171.563","100.329","1","0","0","0","0","0.625","5","5","0.625","5","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L655","JUnit4TestAdapter(Class<?> newTestClass)","junit.framework.JUnit4TestAdapter.<init>(Ljava/lang/Class;)V","L632","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\JUnit4TestAdapter.java","35","5","37","6","0","0","0","0","0","0","0","0","35.2193","7.5","349.534","49.6203","13","12","19.4185","46.6045","132.996","77.7752","116.273","67.996","1","0","0","36","2","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L657","JUnit4TestAdapter(Class<?> newTestClass, JUnit4TestAdapterCache cache)","junit.framework.JUnit4TestAdapter.<init>(Ljava/lang/Class;Ljunit/framework/JUnit4TestAdapterCache;)V","L632","L103","C:\Users\Deyan\Downloads\junit4-r4.13.2\src\main\java\junit\framework\JUnit4TestAdapter.java","39","5","43","6","0","0","0","0","0","0","0","0","68.8127","10.5","1361.41","122.836","30","20","75.6337","129.658","119.4","69.8243","96.6582","56.5253","1","0","0","1","2","0","0","0","0","0","5","5","3","2","5","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
